evento_id,evento,evento_exemplo,tipo_evento,local,n_artigos,n_classificados,score_medio,media_sentimento,muito_negativo,negativo,neutro,positivo,muito_positivo,n/a,n_positivas,n_negativas,n_muito_positivas,n_muito_negativas,share_positivo,share_negativo,share_muito_positivo,share_muito_negativo,peso_positivo,peso_negativo,titulos_exemplo
distribuicao-mascaras-coronavirus-seguranca-presente-2020,distribuicao-mascaras-coronavirus-seguranca-presente-2020,Distribuição de máscaras de proteção ao Coronavírus pela Operação Segurança Presente,operacao policial,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação Segurança Presente e RioSolidario distribuem máscaras de proteção ao Coronavírus
distribuicao-pulseiras-identificacao-carnaval-2019,distribuicao-pulseiras-identificacao-carnaval-2019,Distribuição de pulseiras de identificação para crianças no Carnaval,evento publico/cultural,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Pulseiras de identificação para crianças serão distribuídas no carnaval
doacao-motos-seguranca-presente-niteroi-2025,doacao-motos-seguranca-presente-niteroi-2025,Doação de 10 motos e reforma das bases do Segurança Presente em Niterói,gestao/administracao,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Prefeitura de Niterói vai doar 10 motos para o Segurança Presente - Prefeitura Municipal de Niterói
dobro-efetivo-operacao-seguranca-presente-2019,dobro-efetivo-operacao-seguranca-presente-2019,Dobro do efetivo da Operação Segurança Presente anunciado pelo governador Wilson Witzel,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação Segurança Presente terá efetivo dobrado pelo Governo do Estado
edital-seguranca-presente-rj-2025,edital-seguranca-presente-rj-2025,"Publicação do edital com 2,2 mil vagas para o Segurança Presente RJ",gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Segurança Presente RJ: saiu edital com 2,2 mil vagas! - Estratégia Concursos"
edital-selecao-extensionistas-mediacao-social-seguranca-presente-2023,edital-selecao-extensionistas-mediação-social-seguranca-presente-2023,Abertura de edital para contratação de extensionistas em Mediação Social e Cidadania pela UERJ,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança presente Archives - UERJ - Universidade do Estado do Rio de Janeiro - uerj.br
eleicao-capitao-nelson-prefeito-sao-goncalo-2020,eleicao-capitao-nelson-prefeito-sao-goncalo-2020,Eleição de Capitão Nelson como prefeito de São Gonçalo,gestao/administracao,São Gonçalo,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Capitão Nelson é eleito prefeito de São Gonçalo
elogios-operacao-tijuca-presente-2021,elogios-operacao-tijuca-presente-2021,Elogios ao trabalho da Operação Tijuca Presente,operacao policial,"Tijuca, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Moradores elogiam trabalho da Operação Tijuca Presente
encontro-pessoas-desaparecidas-seguranca-presente-2021,encontro-pessoas-desaparecidas-seguranca-presente-2021,Encontro de 250 pessoas desaparecidas pelo Segurança Presente,resultado/indicador,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente já encontrou 250 pessoas desaparecidas
entrega-bicicletas-e-viaturas-seguranca-presente-2026,entrega-bicicletas-e-viaturas-seguranca-presente-2026,Entrega de 337 bicicletas elétricas e 140 viaturas ao Segurança Presente,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do RJ entrega 337 bicicletas elétricas e 140 viaturas ao Segurança Presente
entrega-bikes-e-viaturas-seguranca-presente-2026,entrega-bikes-e-viaturas-seguranca-presente-2026,Entrega de 337 bikes elétricas e 140 viaturas para o Segurança Presente,inauguracao/expansao,"Palácio Guanabara, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Segurança Presente ganha 337 bikes elétricas e 140 novas viaturas, anuncia governo do RJ"
entrega-motocicletas-seguranca-presente-niteroi-2021,entrega-motocicletas-seguranca-presente-niteroi-2021,Entrega de 20 motocicletas para o programa Segurança Presente em Niterói,inauguracao/expansao,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Claudio Castro entrega mais 20 motocicletas para o Niterói Presente
entrega-novo-espaco-seguranca-presente-praca-xv,entrega-novo-espaco-seguranca-presente-praca-xv,Entrega de novo espaço para o Segurança Presente na estação Praça XV,inauguracao/expansao,"Praça XV, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do Estado entrega novo espaço para o Segurança Presente na estação Praça XV das barcas - Governo do Estado do Rio de Janeiro
esquema-seguranca-carnaval-2025,esquema-seguranca-carnaval-2025,Esquema de segurança para o Carnaval 2025 com uso de drones e câmeras de reconhecimento facial,evento publico/cultural,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Esquema de segurança durante o Carnaval terá drones e câmeras de reconhecimento facial
esquema-seguranca-carnaval-rio-2025,esquema-seguranca-carnaval-rio-2025,Esquema de segurança para o carnaval do Rio com 26 mil agentes,operacao policial,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Policiamento no carnaval do Rio contará com 26 mil agentes
esquema-seguranca-eleicoes-municipais-2024,esquema-seguranca-eleicoes-municipais-2024,Esquema de segurança nas eleições municipais de 2024,operacao policial,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Esquema de segurança garante tranquilidade nas eleições municipais, afirma Governo do Estado"
esquema-seguranca-eleicoes-rio-2024,esquema-seguranca-eleicoes-rio-2024,Esquema de segurança para as eleições no Rio de Janeiro,operacao policial,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Polícia do RJ vai monitorar redes sociais e usar drones e câmeras em esquema de segurança para as eleições
esquema-seguranca-reveillon-2025-rio-de-janeiro,esquema-seguranca-reveillon-2025-rio-de-janeiro,Esquema de segurança para o Réveillon 2025 no Rio de Janeiro,evento publico/cultural,"Copacabana, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Réveillon 2025 no Rio terá esquema de segurança reforçado com 28 mil agentes
expansao-projetos-seguranca-rodrigo-bacellar-2023,expansao-projetos-seguranca-rodrigo-bacellar-2023,Expansão de projetos de segurança no Rio de Janeiro sob Rodrigo Bacellar,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Gusmão: Histórico de Rodrigo Bacellar promete um comando equilibrado e consciente na Alerj
expansao-seguranca-presente-2019,expansao-seguranca-presente-2019,Expansão do programa Segurança Presente para 5 bairros do Rio,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente será expandido para 5 bairros do Rio
expansao-seguranca-presente-bangu-barra-botafogo-laranjeiras-vila-isabel-2019,expansao-seguranca-presente-bangu-barra-botafogo-laranjeiras-vila-isabel-2019,Expansão do programa Segurança Presente para novos bairros e cidades,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"‘Sou situação, mas posso virar oposição’, diz Witzel a Paulo Guedes"
expansao-seguranca-presente-grajau-catete-largo-do-machado-2019,expansao-seguranca-presente-grajau-catete-largo-do-machado-2019,"Expansão do programa Segurança Presente para Grajaú, Catete e Largo do Machado",inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente chega a novas áreas a partir de agosto
expansao-seguranca-presente-jacarepagua-maracana-baixada-fluminense-2019,expansao-seguranca-presente-jacarepagua-maracana-baixada-fluminense-2019,"Expansão do programa Segurança Presente para Jacarepaguá, Maracanã e Baixada Fluminense",inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Programa Segurança Presente cresce custeado por comerciantes
expansao-seguranca-presente-largo-segunda-feira-2021,expansao-seguranca-presente-largo-segunda-feira-2021,Expansão do Programa Segurança Presente para o Largo da Segunda-Feira,inauguracao/expansao,"Tijuca, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Tijuca ganha expansão do Programa Segurança Presente para o Largo da Segunda-Feira
expansao-seguranca-presente-retiro-2025,expansao-seguranca-presente-retiro-2025,Expansão do programa Segurança Presente para o bairro Retiro em Volta Redonda,inauguracao/expansao,Volta Redonda,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Volta Redonda: Neto viabiliza expansão do programa Segurança Presente para o bairro Retiro - Prefeitura de Volta Redonda
extensao-adicional-pensao-servidores-covid-19,extensao-adicional-pensao-servidores-covid-19,Extensão do adicional de pensão a servidores estaduais mortos por Covid-19,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Adicional de pensão será estendido a servidores estaduais mortos por Covid-19
formacao-agentes-seguranca-presente-2026,formacao-agentes-seguranca-presente-2026,Formação de 1.212 agentes civis do Segurança Presente,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Mais de 1,2 mil agentes civis do Segurança Presente se formam na próxima semana"
formatura-agentes-seguranca-presente-2026,formatura-agentes-seguranca-presente-2026,Formatura de 1.106 novos agentes do Segurança Presente e lançamento de cinco novos projetos sociais no Rio de Janeiro.,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Cláudio Castro forma mais de mil agentes do Segurança Presente e lança cinco novos projetos no Rio
freedom-festival-itaguai-2026,freedom-festival-itaguai-2026,Realização do Freedom Festival em Itaguaí,evento publico/cultural,Itaguaí,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Freedom Festival reúne milhares de pessoas em noite histórica de fé em Itaguaí
fundo-estadual-fomento-seguranca-presente-2020,fundo-estadual-fomento-seguranca-presente-2020,Criação do Fundo Estadual de Fomento ao programa Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"‘Menina dos olhos’ de Witzel, Operação Segurança Presente ganhará Fundo Estadual de Fomento"
implantacao-bases-seguranca-presente-japeri-2021,implantacao-bases-seguranca-presente-japeri-2021,Implantação de duas bases do programa Segurança Presente em Japeri,inauguracao/expansao,Japeri,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Japeri ganha duas bases do programa Segurança Presente - Prefeitura Municipal de Japeri
implantacao-cameras-portateis-copacabana-2021,implantacao-cameras-portateis-copacabana-2021,Implantação de câmeras portáteis para policiais em Copacabana,gestao/administracao,Copacabana,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Câmeras portáteis começam a ser usadas por policiais militares em Copacabana
implantacao-cameras-portateis-seguranca-presente-2021,implantacao-cameras-portateis-seguranca-presente-2021,Publicação de edital para implantação de câmeras portáteis no RJ,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do RJ publica edital para implantação de câmeras portáteis
implantacao-operacao-centro-presente-centro-rio-2016,implantacao-operacao-centro-presente-centro-rio-2016,Implantação da operação Centro Presente no Centro do Rio,operacao policial,Centro do Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,O que é a operação Centro Presente
implantacao-operacao-seguranca-presente-retiro-2026,implantacao-operacao-seguranca-presente-retiro-2026,"Implantação da Operação Segurança Presente no Retiro, Volta Redonda",inauguracao/expansao,"Volta Redonda, RJ",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Volta Redonda: visita técnica marca avanço na implantação da 'Operação Segurança Presente' no Retiro - Prefeitura de Volta Redonda
implantacao-seguranca-presente-barra-mansa-2026,implantacao-seguranca-presente-barra-mansa-2026,Solicitação de implantação do programa Segurança Presente em Barra Mansa,gestao/administracao,Barra Mansa,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Barra Mansa entra na pauta do Segurança Presente na Alerj
implantacao-seguranca-presente-buzios-2025,implantacao-seguranca-presente-buzios-2025,Implantação do projeto Segurança Presente em Búzios,gestao/administracao,Búzios,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Alexandre Martins se reúne com representante do governo do Estado para implantação do projeto Segurança Presente no município - Prefeitura Municipal de Armação dos Búzios
implantacao-seguranca-presente-japeri-2021,implantacao-seguranca-presente-japeri-2021,Implantação do programa Segurança Presente em Japeri,inauguracao/expansao,Japeri,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Policiais do Segurança Presente já atuam nas ruas de Japeri e Engenheiro Pedreira - Prefeitura Municipal de Japeri
implementacao-bairro-seguro-santa-teresa-2021,implementacao-bairro-seguro-santa-teresa-2021,Implementação do projeto 'Bairro Seguro' em Santa Teresa,inauguracao/expansao,"Santa Teresa, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Projeto ‘Bairro Seguro’ é implementado em Santa Teresa
implementacao-novas-bases-seguranca-presente-2026,implementacao-novas-bases-seguranca-presente-2026,Implementação de novas bases do Segurança Presente em 2026,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente: Governo do RJ planeja implementar quase 30 novas bases em 2026
implementacao-seguranca-presente-jacarepagua-maracana-2019,implementacao-seguranca-presente-jacarepagua-maracana-2019,Possível implementação do programa Segurança Presente em Jacarepaguá e Maracanã,gestao/administracao,"Jacarepaguá e Maracanã, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Jacarepaguá e Maracanã podem ter Segurança Presente
implementacao-seguranca-presente-volta-redonda-2019,implementacao-seguranca-presente-volta-redonda-2019,Implementação do programa Segurança Presente em Volta Redonda,gestao/administracao,"Volta Redonda, RJ",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Prefeitura acerta implementação do programa estadual operação Segurança Presente - Prefeitura de Volta Redonda
implementacao-seguranca-presente-volta-redonda-barra-do-pirai-2022,implementacao-seguranca-presente-volta-redonda-barra-do-pirai-2022,Implementação do programa Segurança Presente em Volta Redonda e Barra do Piraí,inauguracao/expansao,Volta Redonda e Barra do Piraí,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Volta Redonda e Barra do Piraí, no Médio Paraíba, ganham Segurança Presente do governo do Rio"
inauguracao-40a-unidade-seguranca-presente-tres-rios-2022,inauguracao-40a-unidade-seguranca-presente-tres-rios-2022,Inauguração da 40ª unidade do Segurança Presente em Três Rios,inauguracao/expansao,Três Rios,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Três Rios recebe a 40ª unidade do Segurança Presente no Estado do Rio
inauguracao-4a-companhia-destacada-pm-sao-goncalo-2021,inauguracao-4a-companhia-destacada-pm-sao-goncalo-2021,Inauguração da 4ª Companhia Destacada da PM em São Gonçalo,inauguracao/expansao,São Gonçalo,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Cláudio Castro inaugura 4ª Companhia Destacada da PM em São Gonçalo
inauguracao-barra-presente-barra-da-tijuca-2019,inauguracao-barra-presente-barra-da-tijuca-2019,Inauguração do programa Barra Presente na Barra da Tijuca,inauguracao/expansao,"Barra da Tijuca, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Segurança Presente chega à Barra sexta-feira, ao custo de R$ 18 milhões por ano"
inauguracao-base-operacional-seguranca-presente-nilopolis-2023,inauguracao-base-operacional-seguranca-presente-nilopolis-2023,Inauguração da Base Operacional do Segurança Presente em Nilópolis,inauguracao/expansao,Nilópolis,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Base de Operação do Segurança Presente é inaugurada em Nilópolis - Prefeitura Municipal de Nilópolis
inauguracao-base-seguranca-presente-aeroporto-galeao-2024,inauguracao-base-seguranca-presente-aeroporto-galeao-2024,Inauguração da base do Segurança Presente no Aeroporto do Galeão,inauguracao/expansao,"Aeroporto do Galeão, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Aeroporto do Galeão vai contar com base do Segurança Presente
inauguracao-base-seguranca-presente-austin-2019,inauguracao-base-seguranca-presente-austin-2019,Inauguração da base do Segurança Presente em Austin,inauguracao/expansao,"Austin, Nova Iguaçu",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente inaugura base em Austin - Prefeitura de Nova Iguaçu
inauguracao-base-seguranca-presente-austin-nova-iguacu-2019,inauguracao-base-seguranca-presente-austin-nova-iguacu-2019,"Inauguração da segunda base do Segurança Presente em Austin, Nova Iguaçu",inauguracao/expansao,"Austin, Nova Iguaçu",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Baixada Fluminense recebe segundo ponto de operação do Segurança Presente
inauguracao-base-seguranca-presente-belford-roxo-2023,inauguracao-base-seguranca-presente-belford-roxo-2023,"Instalação de nova base da Operação Segurança Presente na Praça Eliaquim Batista, Belford Roxo",inauguracao/expansao,"Praça Eliaquim Batista, Belford Roxo",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Praça Eliaquim Batista, no Centro, ganhará nova base da Operação Segurança Presente - Prefeitura de Belford Roxo"
inauguracao-base-seguranca-presente-bonsucesso-2020,inauguracao-base-seguranca-presente-bonsucesso-2020,Inauguração da base do Segurança Presente em Bonsucesso,inauguracao/expansao,"Bonsucesso, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Bonsucesso recebe base da Operação Segurança Presente
inauguracao-base-seguranca-presente-campos-dos-goytacazes-2022,inauguracao-base-seguranca-presente-campos-dos-goytacazes-2022,Inauguração da 35ª base do programa Segurança Presente em Campos dos Goytacazes,inauguracao/expansao,Campos dos Goytacazes,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do Estado anuncia mais investimentos para cidades do interior atingidas pelas chuvas
inauguracao-base-seguranca-presente-copacabana-2020,inauguracao-base-seguranca-presente-copacabana-2020,Inauguração da base da Operação Segurança Presente em Copacabana,inauguracao/expansao,"Copacabana, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente inaugura base em Copacabana
inauguracao-base-seguranca-presente-cristo-redentor-2020,inauguracao-base-seguranca-presente-cristo-redentor-2020,Inauguração da base do Segurança Presente no Cristo Redentor,inauguracao/expansao,"Cristo Redentor, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Cristo Redentor ganha policiamento do Segurança Presente
inauguracao-base-seguranca-presente-del-castilho-2024,inauguracao-base-seguranca-presente-del-castilho-2024,Inauguração da base do Segurança Presente em Del Castilho,inauguracao/expansao,"Del Castilho, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do Estado inaugura base do Segurança Presente em Del Castilho
inauguracao-base-seguranca-presente-guapimirim-2024,inauguracao-base-seguranca-presente-guapimirim-2024,Inauguração da base do Segurança Presente em Guapimirim,inauguracao/expansao,Guapimirim,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Guapimirim ganha base do Segurança Presente e reforça a segurança na região
inauguracao-base-seguranca-presente-ilha-do-governador-2023,inauguracao-base-seguranca-presente-ilha-do-governador-2023,Inauguração da base do Segurança Presente na Ilha do Governador,inauguracao/expansao,"Ilha do Governador, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Ilha do Governador terá base do programa ‘Segurança Presente’ a partir da semana que vem
inauguracao-base-seguranca-presente-itaborai-2022,inauguracao-base-seguranca-presente-itaborai-2022,Inauguração da base do Segurança Presente em Itaboraí e ampliação da operação em Queimados,inauguracao/expansao,Itaboraí e Queimados,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação Segurança Presente inaugura base em Itaboraí e amplia a Operação em Queimados
inauguracao-base-seguranca-presente-itaguai-2025,inauguracao-base-seguranca-presente-itaguai-2025,Inauguração da nova base do Segurança Presente em Itaguaí,inauguracao/expansao,Itaguaí,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente inaugura nova base em Itaguaí
inauguracao-base-seguranca-presente-jacarepagua-2020,inauguracao-base-seguranca-presente-jacarepaguá-2020,Inauguração da base do Segurança Presente em Jacarepaguá,inauguracao/expansao,"Jacarepaguá, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Jacarepaguá recebe base da Operação Segurança Presente a partir desta terça
inauguracao-base-seguranca-presente-largo-da-lapa-2024,inauguracao-base-seguranca-presente-largo-da-lapa-2024,Inauguração da base fixa do Segurança Presente no Largo da Lapa,inauguracao/expansao,"Largo da Lapa, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Largo da Lapa ganha base fixa 24h do Segurança Presente
inauguracao-base-seguranca-presente-miguel-pereira-2024,inauguracao-base-seguranca-presente-miguel-pereira-2024,Inauguração da nova base do Segurança Presente em Miguel Pereira,inauguracao/expansao,"Miguel Pereira, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Miguel Pereira ganha nova base do Segurança Presente
inauguracao-base-seguranca-presente-niteroi-2026,inauguracao-base-seguranca-presente-niteroi-2026,Inauguração da nova base do Segurança Presente em Niterói,inauguracao/expansao,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Nova base do Segurança Presente começa a operar no Centro de Niterói
inauguracao-base-seguranca-presente-nova-iguacu-2022,inauguracao-base-seguranca-presente-nova-iguacu-2022,Inauguração da 3ª base do Segurança Presente em Nova Iguaçu,inauguracao/expansao,Nova Iguaçu,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Nova Iguaçu ganha sua 3ª base do Segurança Presente, desta vez no bairro Miguel Couto"
inauguracao-base-seguranca-presente-paracambi-2021,inauguracao-base-seguranca-presente-paracambi-2021,Inauguração da base da Operação Segurança Presente em Paracambi,inauguracao/expansao,Paracambi,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Paracambi inaugura base da Operação Segurança Presente e assina convênio com DER-RJ - Prefeitura de Paracambi
inauguracao-base-seguranca-presente-petropolis-2023,inauguracao-base-seguranca-presente-petropolis-2023,Inauguração da base do Segurança Presente em Petrópolis,inauguracao/expansao,Petrópolis,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Petrópolis ganha base do Segurança Presente
inauguracao-base-seguranca-presente-praca-do-o-2020,inauguracao-base-seguranca-presente-praca-do-o-2020,Inauguração da nova base do Programa Segurança Presente na Praça do Ó,inauguracao/expansao,"Praça do Ó, Barra da Tijuca, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Nova base do Programa Barra Presente é inaugurada na Praça do Ó
inauguracao-base-seguranca-presente-sao-francisco-de-itabapoana,inauguracao-base-seguranca-presente-sao-francisco-de-itabapoana,Inauguração da base do programa Segurança Presente em São Francisco de Itabapoana,inauguracao/expansao,São Francisco de Itabapoana,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,São Francisco de Itabapoana vai receber base do programa Segurança Presente - Prefeitura Municipal de São Francisco de Itabapoana
inauguracao-base-seguranca-presente-sao-goncalo-2020,inauguracao-base-seguranca-presente-sao-goncalo-2020,Inauguração da base do Segurança Presente em São Gonçalo,inauguracao/expansao,São Gonçalo,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,21ª base no estado: Operação Segurança Presente chega a São Gonçalo
inauguracao-base-seguranca-presente-sao-joao-de-meriti-2023,inauguracao-base-seguranca-presente-sao-joao-de-meriti-2023,Inauguração da base do Segurança Presente em São João de Meriti,inauguracao/expansao,São João de Meriti,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente inaugura base em São João de Meriti e reforça patrulhamento no Centro - Prefeitura Municipal de São João de Meriti
inauguracao-base-seguranca-presente-sao-joao-de-meriti-2025,inauguracao-base-seguranca-presente-sao-joao-de-meriti-2025,Inauguração da primeira base do Segurança Presente em São João de Meriti,inauguracao/expansao,"Praça Getúlio Vargas, São João de Meriti",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,São João de Meriti ganha primeira base do Segurança Presente na Praça Getúlio Vargas
inauguracao-base-seguranca-presente-seropedica-2021,inauguracao-base-seguranca-presente-seropedica-2021,Inauguração da base do Segurança Presente em Seropédica,inauguracao/expansao,"Seropédica, Baixada Fluminense",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Seropédica terá programa Segurança Presente
