evento_id,evento,evento_exemplo,tipo_evento,local,n_artigos,n_classificados,score_medio,media_sentimento,muito_negativo,negativo,neutro,positivo,muito_positivo,n/a,n_positivas,n_negativas,n_muito_positivas,n_muito_negativas,share_positivo,share_negativo,share_muito_positivo,share_muito_negativo,peso_positivo,peso_negativo,titulos_exemplo
policial-baleado-operacao-seguranca-presente-niteroi-2026,policial-baleado-operacao-seguranca-presente-niteroi-2026,Policial baleado durante ação contra o tráfico em Niterói,operacao policial,Niterói,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,PM é baleado durante ação contra o tráfico de drogas em Niterói
precarizacao-seguranca-presente-fins-de-semana-2026,precarizacao-seguranca-presente-fins-de-semana-2026,Precarização do programa Segurança Presente nos fins de semana e feriados,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Bairros do Rio sofrem com precarização do programa Segurança Presente nos fins de semana e feriados
prensao-homem-tornozeleira-eletronica-furto-hospital-2025,prensao-homem-tornozeleira-eletronica-furto-hospital-2025,Prisão de homem com tornozeleira eletrônica por furto em hospital,prisao/apreensao,"Hospital Plantadores de Cana, Campos dos Goytacazes",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Vídeo! Homem com tornozeleira eletrônica é preso por furto em hospital
prensao-morador-rua-vendendo-ossos-humanos-tijuca-2023,prensao-morador-rua-vendendo-ossos-humanos-tijuca-2023,Prisão de morador de rua vendendo ossos humanos na Tijuca,prisao/apreensao,"Tijuca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Morador de rua vendendo ossos humanos é preso na Tijuca
prensao-uniforme-falso-seguranca-presente-tijuca-2024,prensao-uniforme-falso-seguranca-presente-tijuca-2024,Prisão de homem usando uniforme falso do Segurança Presente na Tijuca,prisao/apreensao,"Tijuca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Homem é preso na Tijuca ao usar uniforme falso do Segurança Presente
prisao-adriana-souza-niteroi-2026,prisao-adriana-souza-niteroi-2026,"Prisão de Adriana Souza, suspeita de mandar matar capoeirista em Niterói",prisao/apreensao,Niterói,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Irmã de Mestre Paulinho Sabiá é presa sob suspeita de mandar matar capoeirista em Niterói
prisao-chefe-milicia-belford-roxo-2025,prisao-chefe-milicia-belford-roxo-2025,Prisão de chefe de milícia e policial civil em Belford Roxo,prisao/apreensao,Belford Roxo,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,"Vídeo: chefe de milícia tenta fugir pela varanda, mas é preso pelo MPRJ"
prisao-cliente-briga-spa-niteroi-2026,prisao-cliente-briga-spa-niteroi-2026,Prisão de cliente após briga em spa em Niterói,prisao/apreensao,Niterói,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Vídeo: Cliente de spa em Niterói é presa após perfurar rosto de funcionária durante briga
prisao-empresario-ato-obsceno-recreio-2025,prisao-empresario-ato-obsceno-recreio-2025,Prisão de empresário por ato obsceno em frente a escola no Recreio,prisao/apreensao,"Recreio, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Empresário é preso por ato obsceno em frente a escola no Recreio
prisao-furto-fios-cobre-hospital-grajau-2023,prisao-furto-fios-cobre-hospital-grajau-2023,Prisão de homem por furto de fios de cobre em hospital no Grajaú,prisao/apreensao,"Grajaú, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,"Homem é preso, após roubar 30 metros de fio de cobre, em hospital, no Grajaú"
prisao-influenciadores-pesca-ilegal-niteroi-2026,prisao-influenciadores-pesca-ilegal-niteroi-2026,Prisão de influenciadores por pesca ilegal no Parque Estadual da Serra da Tiririca,prisao/apreensao,Niterói,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Quem são os “influenciadores” presos por caça ilegal de caranguejo em Niterói
prisao-lutadora-agressao-pms-japeri-2026,prisao-lutadora-agressao-pms-japeri-2026,Manutenção da prisão de lutadora que agrediu PMs em Japeri,prisao/apreensao,Japeri,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Justiça mantém prisão de lutadora que agrediu PMs em Japeri
prisao-moradora-rua-agressao-laranjeiras-2022,prisao-moradora-rua-agressao-laranjeiras-2022,Prisão de moradora de rua após agressão a pedestre em Laranjeiras,prisao/apreensao,"Laranjeiras, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Mais uma moradora de rua é presa após agredir pedestre; fato ocorreu em Laranjeiras
prisao-rodrigo-bacellar-2025,prisao-rodrigo-bacellar-2025,Prisão do deputado Rodrigo Bacellar e suas implicações na segurança pública do RJ,prisao/apreensao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,O verdadeiro poder de Bacellar na segurança pública e no 1º escalão do Governo do RJ
prisoes-brigadeiros-maconha-lapa-2022,prisoes-brigadeiros-maconha-lapa-2022,Prisões por venda de brigadeiros de maconha na Lapa,prisao/apreensao,"Lapa, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,"Em menos de 5 dias, 4 pessoas são presas por venda de ‘brigadeiros de maconha’ na Lapa"
projeto-lei-horarios-bares-restaurantes-arnaldo-quintela-2025,projeto-lei-horarios-bares-restaurantes-arnaldo-quintela-2025,Projeto de lei para limitar horários de bares e restaurantes na Rua Arnaldo Quintela,gestao/administracao,"Botafogo, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Botafogo do barulho: projeto de lei para limitar horários de bares e restaurantes no polo da Arnaldo Quintela causa polêmica
promessas-claudio-castro-2026,promessas-claudio-castro-2026,Análise das promessas de campanha de Cláudio Castro,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,"Metrô, projetos para educação e saúde, segurança e mais: o que o Castro prometeu e não cumpriu"
promessas-nao-cumpridas-governo-claudio-castro-2026,promessas-nao-cumpridas-governo-claudio-castro-2026,Promessas não cumpridas do governo Cláudio Castro,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,"Metrô, projetos para educação e saúde, segurança e mais: o que o Castro prometeu e não cumpriu"
proposta-zonas-verdes-seguranca-turistas-rio-2019,proposta-zonas-verdes-seguranca-turistas-rio-2019,Proposta de zonas verdes para segurança de turistas no Rio de Janeiro,outro,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Rodrigo Pimentel: Estado de Turismo para salvar o Rio
protesto-agentes-seguranca-presente-2024,protesto-agentes-seguranca-presente-2024,Protesto de agentes do Segurança Presente por atraso em pagamentos,denuncia/irregularidade,"Palácio Guanabara, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Segurança Presente: agentes protestam na sede do governo por atraso em pagamentos
protesto-agentes-seguranca-presente-uerj-2025,protesto-agentes-seguranca-presente-uerj-2025,Protesto de agentes do Segurança Presente na Uerj contra salários atrasados,denuncia/irregularidade,"Uerj, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Agentes do Segurança Presente protestam na Uerj contra salários atrasados
protesto-motoboys-sao-joao-de-meriti-2026,protesto-motoboys-sao-joao-de-meriti-2026,Protesto de motoboys em São João de Meriti após assassinato de entregador,outro,"São João de Meriti, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Vídeo: Motoboys protestam em frente à prefeitura após morte de entregador em São João de Meriti
protestos-niteroi-resposta-operacao-policial-2025,protestos-niteroi-resposta-operacao-policial-2025,Protestos em Niterói em resposta a operação policial,violencia/crime,Niterói,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,"Vídeo: novos protestos em Niterói assustam moradores com bloqueios, fogo e ônibus atravessado"
queda-indices-homicidios-roubos-rio-janeiro-2026,queda-indices-homicidios-roubos-rio-janeiro-2026,Queda nos índices de homicídios e roubos no Rio de Janeiro em fevereiro de 2026,resultado/indicador,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,"Mesmo com queda nos índices, Rio ainda registra mais de 10 mortes por dia por violência"
queixas-vendedores-coco-lagoa-2022,queixas-vendedores-coco-lagoa-2022,Queixas de vendedores de coco sobre furtos na Lagoa,violencia/crime,"Lagoa Rodrigo de Freitas, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Vendedores de coco da Lagoa se queixam de falta de segurança: ‘Só minha barraca foi roubada 12 vezes’
rebate-ranking-crimes-regiao-central-rio-2026,rebate-ranking-crimes-regiao-central-rio-2026,Rebate de ranking sobre crimes na Região Central do Rio de Janeiro,gestao/administracao,Centro do Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Comando do ‘Centro Presente’ rebate ranking e afirma que Região Central tem queda nos crimes
reclamacoes-inseguranca-largo-do-machado-2025,reclamacoes-inseguranca-largo-do-machado-2025,Reclamações sobre insegurança no Largo do Machado,violencia/crime,"Largo do Machado, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Como a caridade ajudou a construir o interior fluminense no século XIX — e como barões do café disputavam hospitais e asilos
recolhimento-cobertores-moradores-rua-largo-carioca-2020,recolhimento-cobertores-moradores-rua-largo-carioca-2020,Recolhimento de cobertores de moradores de rua no Largo da Carioca,operacao policial,"Largo da Carioca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Operação Centro Presente e Comlurb recolhem cobertores de moradores de rua no Largo da Carioca
recomendacao-mp-suspensao-policiais-penais-seguranca-presente-2024,recomendacao-mp-suspensao-policiais-penais-seguranca-presente-2024,Recomendação do MP para suspensão de policiais penais no Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,MP pede que estado suspenda a destinação de policiais penais para o Segurança Presente
reduzacao-efetivo-seguranca-presente-2019,reduzacao-efetivo-seguranca-presente-2019,Redução de efetivo policial no programa Segurança Presente para expansão de áreas,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Segurança Presente diminui número de PMs em unidades para expandir áreas
reforco-operacao-verao-barra-recreio-2026,reforco-operacao-verao-barra-recreio-2026,Reforço da 'Operação Verão' na Barra e Recreio,gestao/administracao,"Barra da Tijuca e Recreio dos Bandeirantes, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Deputado alerta para falhas no plano de segurança e pede reforço da ‘Operação Verão’ na Barra e no Recreio
reforco-policial-itaipava-2024,reforco-policial-itaipava-2024,Movimento empresarial pede reforço policial em Itaipava,gestao/administracao,"Itaipava, Petrópolis",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Segurança em Itaipava: movimento empresarial pede reforço policial e apoio de órgãos públicos
repudio-ame-rj-agentes-civis-seguranca-presente-2025,repudio-ame-rj-agentes-civis-seguranca-presente-2025,Repúdio da AME-RJ ao uso de agentes civis no Segurança Presente,denuncia/irregularidade,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Associação de militares do Rio repudia uso de agentes civis no Segurança Presente
retirada-base-seguranca-presente-ipanema-2024,retirada-base-seguranca-presente-ipanema-2024,Retirada da base do Segurança Presente em Ipanema,gestao/administracao,"Ipanema, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Moradores e comerciantes de Ipanema vão retirar base de apoio do Segurança Presente
reuniao-camara-rio-plano-seguranca-cinelandia-2026,reuniao-camara-rio-plano-seguranca-cinelândia-2026,Reunião da Câmara do Rio para discutir plano de segurança na Cinelândia,gestao/administracao,"Cinelândia, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Explosão de roubos na Cinelândia faz Câmara do Rio exigir plano imediato de segurança
reuniao-conselho-comunitario-seguranca-flamengo-2025,reuniao-conselho-comunitario-seguranca-flamengo-2025,Reunião do Conselho Comunitário para discutir segurança no Flamengo,gestao/administracao,"Flamengo, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Roubo com motos cresce no Flamengo e reacende alerta de moradores
reuniao-investimentos-estaduais-interior-rj-2024,reuniao-investimentos-estaduais-interior-rj-2024,Reunião sobre investimentos do Estado no interior do RJ e insatisfação de prefeitos,gestao/administracao,"Palácio Guanabara, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Castro destaca investimentos do Estado no interior do RJ; prefeitos mostram insatisfação
rodrigo-bacellar-critica-seguranca-publica-2025,rodrigo-bacellar-critica-seguranca-publica-2025,Rodrigo Bacellar critica segurança pública em discurso,outro,Copacabana,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Rodrigo Bacellar entra na pré-campanha – Bastidores do Rio
sequestro-rodoviaria-novo-rio-2024,sequestro-rodoviaria-novo-rio-2024,Sequestro na Rodoviária Novo Rio e estado de saúde do petroleiro baleado,violencia/crime,Rodoviária Novo Rio,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Sequestro da rodoviária faz um mês; petroleiro baleado já caminha no quarto do hospital
suspensao-do-teto-e-reallocacao-fundos-estaduais-2023,suspensao-do-teto-e-reallocacao-fundos-estaduais-2023,Suspensão do teto e realocação de recursos de fundos estaduais,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Governo do RJ “suspende o teto” e deve poder utilizar dinheiro de 15 fundos estaduais para custeio
suspensao-projeto-labepro-seguranca-presente-2024,suspensao-projeto-labepro-seguranca-presente-2024,Suspensão do Projeto Labepro ligado ao Segurança Presente pelo TCE,denuncia/irregularidade,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,TCE aponta irregularidades e suspende projeto da Uerj ligado ao Segurança Presente
suspensao-projeto-labeprox-uerj-seguranca-presente-2023,suspensao-projeto-labeprox-uerj-seguranca-presente-2023,Suspensão do projeto Labeprox da Uerj para o programa Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,TCE barra projeto da Uerj para aprimorar o programa Segurança Presente
taxista-escapa-assalto-botafogo-2021,taxista-escapa-assalto-botafogo-2021,Taxista escapa de assalto ao jogar carro contra agentes do Segurança Presente em Botafogo,violencia/crime,"Botafogo, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Taxista joga carro contra equipe do Segurança Presente para escapar de assalto em Botafogo
temor-agentes-seguranca-presente-pagamento-13-salario-2024,temor-agentes-seguranca-presente-pagamento-13-salario-2024,Temor de agentes civis do Segurança Presente sobre pagamento do 13º salário,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Agentes civis do Segurança Presente temem ficar sem 13º salário
tentativa-assalto-turista-praca-maua-2025,tentativa-assalto-turista-praca-maua-2025,Tentativa de assalto a turista na Praça Mauá,violencia/crime,"Praça Mauá, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Turista é baleado em tentativa de assalto na Praça Mauá
tentativa-assalto-vereadora-taina-de-paula-tijuca-2024,tentativa-assalto-vereadora-taina-de-paula-tijuca-2024,Tentativa de assalto à vereadora Tainá de Paula na Tijuca,violencia/crime,"Tijuca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,"Vereadora Tainá de Paula sofre tentativa de assalto na porta de casa, na Tijuca"
teste-drone-falante-prefeitura-campo-grande-2020,teste-drone-falante-prefeitura-campo-grande-2020,Teste do Drone Falante da Prefeitura em Campo Grande,operacao policial,"Campo Grande, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Drone da Prefeitura criado para evitar algomerações faz justamente o contrário e reúne curiosos em Campo Grande
tiroteio-barra-shopping-2025,tiroteio-barra-shopping-2025,Tiroteio no BarraShopping após abordagem do Segurança Presente,violencia/crime,"BarraShopping, Barra da Tijuca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Vídeo: BarraShopping tem tiroteio após confusão entre policiais e entregadores
tiroteio-duque-de-caxias-2026,tiroteio-duque-de-caxias-2026,Tiroteio em Duque de Caxias durante perseguição policial,violencia/crime,Duque de Caxias,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Perseguição termina em tiroteio em Duque de Caxias; uma pessoa morreu
tiroteio-nelsinho-ruas-sao-goncalo-2025,tiroteio-nelsinho-ruas-sao-goncalo-2025,Tiroteio envolvendo vereador Nelsinho Ruas e sargento da PM em São Gonçalo,violencia/crime,São Gonçalo,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,"Briga de trânsito com sargento da PM teria motivado ataque a tiros contra carro do vereador Nelsinho Ruas, de São Gonçalo"
tiroteio-pms-suspeitos-roubo-copacabana-2026,tiroteio-pms-suspeitos-roubo-copacabana-2026,Tiroteio entre PMs e suspeitos de roubo em Copacabana,operacao policial,"Copacabana, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,PMs trocam tiros com suspeitos de roubo em Copacabana
tiroteio-seguranca-presente-centro-rio-2021,tiroteio-seguranca-presente-centro-rio-2021,Tiroteio entre policiais do Segurança Presente e criminosos no Centro do Rio,violencia/crime,Centro do Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Tiroteio no Centro do Rio deixa PM ferido e bala perdida atinge sala do Detran
tiroteio-tentativa-assalto-barra-tijuca-2025,tiroteio-tentativa-assalto-barra-tijuca-2025,Tiroteio durante tentativa de assalto na Barra da Tijuca,violencia/crime,"Barra da Tijuca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Vídeo: PM de folga reage a assalto na Barra; dois homens se ferem
transito-caotico-falta-fiscalizacao-rio-2025,transito-caotico-falta-fiscalizacao-rio-2025,Trânsito caótico e falta de fiscalização no Rio de Janeiro,outro,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Falta de fiscalização transforma o trânsito no Rio em teste de paciência
troca-de-tiros-seguranca-presente-barra-shopping-2025,troca-de-tiros-seguranca-presente-barra-shopping-2025,Troca de tiros entre agentes do Segurança Presente e motoboys em frente ao BarraShopping,violencia/crime,"BarraShopping, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,O que se sabe sobre a troca de tiros em frente ao BarraShopping
turista-baleado-tentativa-assalto-praca-maua-2025,turista-baleado-tentativa-assalto-praca-maua-2025,Turista baleado durante tentativa de assalto na Praça Mauá,violencia/crime,"Praça Mauá, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,"Prestes a entrar em cruzeiro, turista é baleado na Praça Mauá"
violencia-carnaval-de-rua-rio-2026,violencia-carnaval-de-rua-rio-2026,Relatos de violência e insegurança durante o carnaval de rua no Rio de Janeiro,violencia/crime,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Carnaval de rua do Rio expõe medo e violência em áreas centrais
visita-governador-castro-norte-noroeste-fluminense-2024,visita-governador-castro-norte-noroeste-fluminense-2024,Visita do governador Claudio Castro a municípios do Norte e Noroeste Fluminense,outro,Norte e Noroeste Fluminense,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Castro vai a municípios do Norte e do Noroeste tentar adoçar prefeitos da região
votacao-projeto-cameras-policiais-2021,votacao-projeto-cameras-policiais-2021,Votação contra projeto de câmeras para policiais,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,Vice-líderes do governo votam contra projeto apoiado por Claudio Castro
votacao-reforma-pm-2025,votacao-reforma-pm-2025,Votação de projetos que reformulam a PM e ampliam atenção à saúde mental dos agentes após operação letal,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,"No dia seguinte à operação mais letal da história do Rio, Alerj vota projetos que reformulam a PM e ampliam atenção à saúde mental dos agentes"
